Kreisschluessel,Year,unemployment_rate,pop_total,pop_male,share_18_25,share_female_18_25,share_female_25_30,share_25_30,gdp_per_capita,haushalte_mit_hohem_einkommen,haushalte_mit_mittlerem_einkommen,haushalte_mit_niedrigem_einkommen,monatliches_haushaltseinkommen,sgb2_quote_2010_2023,share_males,pop_18_25_est,pop_25_30_est,pop_fem_18_25_est,pop_fem_25_30_est,youth_18_29_total,youth_18_29_female,youth_18_29_male,share_youth_18_29,share_males_within_youth,school_leavers_no_qual
08326,2007,4.68,209709,102385,8.37,48.49,49.08,5.61,28.95,NA,NA,NA,1698.1,NA,48.822415823832074,17552.6433,11764.6749,8511.27673617,5774.10244092,29317.3182,14285.37917709,15031.93902291,13.98,51.27324034334764,5.37
08326,2008,3.85,208691,102008,8.47,48.2,49.19,5.65,30.28,NA,NA,NA,1722.16,NA,48.87992294828239,17676.1277,11791.041500000001,8519.8935514,5800.0133138500005,29467.169200000004,14319.906865250001,15147.262334750003,14.120000000000003,51.40385977337111,5.61
08326,2009,5.73,207259,101332,8.38,48.11,49.25,5.64,27.34,NA,NA,NA,1667.7,NA,48.891483602642104,17368.304200000002,11689.4076,8355.89115062,5757.033243,29057.711800000005,14112.92439362,14944.787406380005,14.020000000000001,51.43139800285308,5.12
08326,2010,4.99,206535,101158,8.45,47.79,48.71,5.62,29.77,NA,NA,NA,1699.72,5.3,48.97862347786089,17452.207499999997,11607.267,8340.409964249999,5653.8997557,29059.474499999997,13994.309719949999,15065.164780049998,14.069999999999999,51.84252309879175,5.86
08326,2011,3.71,203978,99736,8.42,47.66,48.09,5.74,32.2,NA,NA,NA,1787.84,4.79,48.89546911921874,17174.9476,11708.3372,8185.580026159999,5630.539359480001,28883.2848,13816.119385639999,15067.165414360003,14.16,52.16569209039549,4.66
08326,2012,3.57,204585,100295,8.37,47.57,47.35,5.83,32.67,NA,NA,NA,1824.69,4.54,49.02363320869077,17123.764499999997,11927.3055,8145.774772649999,5647.579154250001,29051.07,13793.3539269,15257.7160731,14.2,52.52032394366197,3.98
08326,2013,3.9,205090,100853,8.26,47.33,47.18,5.97,33.34,23.06,49.56,27.38,1840.52,4.53,49.17499634306889,16940.433999999997,12243.873,8017.907412199998,5776.6592814,29184.306999999997,13794.566693599998,15389.7403064,14.229999999999999,52.73293042867182,6.18
08326,2014,3.68,206116,101518,8.17,46.75,46.96,6.14,35.68,23.25,49.61,27.14,1888.46,4.62,49.25284791088514,16839.6772,12655.5224,7872.549091,5943.03331904,29495.1996,13815.582410039999,15679.617189960001,14.31,53.15989517819707,5.54
08326,2015,3.57,209648,103904,8.3,45.95,46.1,6.42,36.54,23.5,49.61,26.89,1914.13,4.45,49.56116919789361,17400.784,13459.4016,7995.660248,6204.7841376,30860.185599999997,14200.4443856,16659.741214399997,14.719999999999999,53.98457880434783,5.26
08326,2016,3.59,210084,104236,8.22,45.37,46.26,6.47,36.84,23.9,49.92,26.17,1984.78,4.62,49.61634393861503,17268.9048,13592.434799999999,7834.90210776,6287.860338479999,30861.3396,14122.762446239998,16738.57715376,14.69,54.23801225323349,5.67
08326,2017,3.13,211207,104997,8.1,45.06,46.33,6.48,38.62,24.38,50.17,25.45,2038.05,4.59,49.71284095697585,17107.767,13686.213600000003,7708.7598102,6340.822760880001,30793.980600000003,14049.582571080002,16744.39802892,14.580000000000002,54.37555555555556,9.03
08326,2018,2.78,212381,105542,7.94,45.44,46.89,6.38,39.52,24.94,50.5,24.56,2126.62,4.2,49.69465253483127,16863.0514,13549.907799999999,7662.57055616,6353.551767419999,30412.959199999998,14016.122323579999,16396.83687642,14.32,53.913980446927376,6.17
08326,2019,2.98,212506,105394,7.65,45.97,47.55,6.1,40.31,25.54,50.76,23.7,2091.51,4.11,49.59577611926251,16256.708999999999,12962.866,7473.2091273,6163.842783,29219.574999999997,13637.0519103,15582.523089699996,13.749999999999998,53.32905454545453,6.28
08326,2020,4.45,212872,105493,7.52,46.27,47.62,5.94,38.91,26.03,50.96,23,2051.19,4.61,49.557010785824346,16007.974399999997,12644.596800000001,7406.88975488,6021.35699616,28652.5712,13428.246751039998,15224.32444896,13.459999999999999,53.13423476968797,4.44
08326,2021,4.03,213385,105679,7.31,46.75,46.99,5.84,41,27.83,50.06,22.11,2095.42,4.29,49.525036905124544,15598.4435,12461.684,7292.27233625,5855.745311600001,28060.1275,13148.01764785,14912.109852149999,13.15,53.143414448669205,6.62
08326,2022,3.68,212293,104821,7.26,46.77,47.01,5.79,43.14,29.27,49.58,21.16,2232.48,5.34,49.37562708143933,15412.4718,12291.7647,7208.41306086,5778.3585854699995,27704.2365,12986.771646329998,14717.46485367,13.05,53.12351724137932,9.04
08326,2023,4.04,213922,105802,7.25,47,46.19,5.8,NA,31.1,48.81,20.09,NA,5.31,49.45821374145717,15509.345,12407.475999999999,7289.39215,5731.013164399999,27916.820999999996,13020.405314399999,14896.415685599997,13.049999999999997,53.36,6.63
08327,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1415.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
08327,2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1504.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
08327,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1497.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
08327,2003,5.63,134614,66480,8.38,48.18,48.47,5.83,27.45,NA,NA,NA,1548.17,NA,49.38565082383705,11280.653200000002,7847.9962,5435.018711760002,3803.9237581399993,19128.649400000002,9238.942469900001,9889.706930100001,14.21,51.70102040816327,8.51
08327,2004,5.69,135035,66665,8.42,47.96,48.88,5.87,28.35,NA,NA,NA,1565.1,NA,49.368682193505386,11369.947,7926.5545,5453.026581200001,3874.4998396,19296.5015,9327.5264208,9968.975079199998,14.29,51.66208537438768,8.46
08327,2005,6.17,135297,66873,8.51,47.55,49.35,5.89,29.07,NA,NA,NA,1618.16,NA,49.42681655912548,11513.7747,7968.993299999999,5474.79986985,3932.6981935499994,19482.768,9407.4980633999985,10075.269936600002,14.399999999999999,51.713750000000005,9.79
08327,2006,5.12,135291,66932,8.64,47.59,49.79,5.9,32.09,NA,NA,NA,1688.05,NA,49.472618282073455,11689.1424,7982.169000000001,5562.862868160001,3974.3219451000004,19671.311400000002,9537.184813260003,10134.12658674,14.540000000000003,51.517290233837684,7.02
08327,2007,3.97,135306,66974,8.59,47.73,49.54,6.01,33.65,NA,NA,NA,1733.58,NA,49.49817450815189,11622.7854,8131.8906,5547.55547142,4028.5386032399997,19754.676,9576.094074659999,10178.58192534,14.6,51.52492465753426,6.83
08327,2008,3.26,135141,66920,8.67,48.26,49.56,5.98,35.36,NA,NA,NA,1761.2,NA,49.51865089055135,11716.7247,8081.431800000001,5654.49134022,4005.157600080001,19798.1565,9659.648940300001,10138.5075597,14.650000000000002,51.20935153583617,6.01
08327,2009,4.87,134712,66577,8.62,49.16,48.51,6.03,31.32,NA,NA,NA,1711.63,NA,49.42172931884316,11612.1744,8123.1336,5708.5449350399995,3940.53210936,19735.308,9649.077044399999,10086.230955600002,14.650000000000002,51.107542662116046,5.8
08327,2010,4.74,134189,66488,8.59,48.52,48.04,5.89,35.63,NA,NA,NA,1758.58,4.73,49.54802554605817,11526.8351,7903.732099999999,5592.820390520001,3796.9529008399995,19430.567199999998,9389.773291360001,10040.793908639997,14.479999999999999,51.67524861878452,4.57
08327,2011,3.23,132192,65472,8.45,47.5,47.72,5.91,39.7,NA,NA,NA,1864.7,3.99,49.5279593318809,11170.223999999998,7812.5472,5305.856399999999,3728.1475238400003,18982.7712,9034.003923839999,9948.76727616,14.360000000000001,52.40945682451253,5.98
08327,2012,2.84,132476,65782,8.24,46.89,47.46,5.87,41.25,NA,NA,NA,1911.71,3.95,49.655786708535885,10916.0224,7776.3412,5118.52290336,3690.65153352,18692.3636,8809.17443688,9883.189163120001,14.11,52.87287030474841,3.94
08327,2013,3.1,133198,66207,8.2,46.91,46.91,6.06,41.21,26.3,48.7,25,1932.42,3.95,49.70570128680611,10922.235999999999,8071.7988,5123.620907599999,3786.4808170799993,18994.034799999998,8910.101724679998,10083.93307532,14.259999999999998,53.09,4.61
08327,2014,2.84,134607,67133,8.17,46.67,47.11,6.25,43.46,26.48,48.72,24.79,2008.24,3.91,49.873334967720844,10997.391899999999,8412.9375,5132.482799729999,3963.33485625,19410.3294,9095.81765598,10314.51174402,14.42,53.139292649098465,4.42
08327,2015,2.75,136606,68387,8.23,46.1,46.96,6.46,44.12,26.74,48.68,24.58,1994.45,3.62,50.06149071051051,11242.6738,8824.7476,5182.8726218,4144.10147296,20067.4214,9326.97409476,10740.447305239999,14.69,53.52181075561606,4.44
08327,2016,2.8,138119,69280,8.09,45.57,47.25,6.55,45.81,27.12,48.92,23.96,2080.34,4.04,50.15964494385277,11173.8271,9046.7945,5091.91300947,4274.61040125,20220.6216,9366.523410720001,10854.098189279997,14.64,53.6783606557377,7.2
08327,2017,2.73,139397,70009,8.09,45.12,47.33,6.5,47.69,27.59,49.1,23.31,2141.11,4.19,50.22274510929216,11277.2173,9060.805,5088.28044576,4288.4790065,20338.0223,9376.75945226,10961.262847740001,14.59,53.89542152159014,6.64
08327,2018,2.46,140152,70452,8.01,45.56,47.08,6.37,49.4,28.14,49.33,22.53,2341.5,3.87,50.268280152976764,11226.175200000001,8927.682400000002,5114.645421120001,4203.15287392,20153.857600000003,9317.79829504,10836.059304960003,14.38,53.7666759388039,9.22
08327,2019,2.7,140766,70847,7.9,45.5,46.75,6.22,51.02,28.73,49.49,21.78,2235.84,3.8,50.32962505150391,11120.514,8755.645199999999,5059.8338699999995,4093.264131,19876.1592,9153.098000999998,10723.061199,14.12,53.9493626062323,6.36
08327,2020,3.84,141682,71329,7.84,45.55,46.45,6.13,45.58,29.19,49.62,21.19,2185.86,4.14,50.344433308394855,11107.8688,8685.1066,5059.6342384,4034.2320157,19792.9754,9093.8662541,10699.1091459,13.969999999999999,54.055082319255554,5.68
08327,2021,3.65,142414,71732,7.69,45.28,46.3,6.09,49.63,31.07,48.57,20.36,2229.69,3.71,50.368643532237,10951.636600000002,8673.0126,4958.9010524800015,4015.6048337999996,19624.6492,8974.505886280002,10650.143313719998,13.780000000000001,54.269216255442664,8.38
08327,2022,3.58,143677,71968,7.42,45.67,47.38,5.88,50.9,32.52,47.99,19.49,2360.45,4.46,50.090132728272444,10660.8334,8448.2076,4868.80261378,4002.76076088,19109.040999999997,8871.56337466,10237.477625339998,13.299999999999997,53.574,8.03
08327,2023,4.02,144955,72748,7.48,45.67,46.52,5.95,NA,34.46,47.23,18.31,NA,4.44,50.1866096374737,10842.634,8624.8225,4951.8309478,4012.2674270000007,19467.4565,8964.0983748,10503.3581252,13.43,53.953417721518996,7.82
08335,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1289.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
08335,2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1355.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
08335,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1363.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
08335,2003,7,272966,132491,8.71,51.12,49.96,5.86,23.68,NA,NA,NA,1413.22,NA,48.537546800700454,23775.338600000003,15995.807600000002,12153.953092320002,7991.505476960001,39771.1462,20145.458569280003,19625.68763072,14.570000000000002,49.346547700754975,7.72
08335,2004,6.68,274096,133036,8.87,51.45,49.73,5.83,23.25,NA,NA,NA,1450.93,NA,48.53627925982138,24312.315199999997,15979.7968,12508.6861704,7946.75294864,40292.111999999994,20455.43911904,19836.672880959995,14.699999999999996,49.23214965986394,7.18
08335,2005,7.11,274692,133263,8.83,51.35,49.87,6,24.19,NA,NA,NA,1470.65,NA,48.51360796819711,24255.3036,16481.52,12455.098398600001,8219.334024,40736.8236,20674.432422600003,20062.3911774,14.830000000000002,49.2487862440998,6.01
08335,2006,6.31,274752,133236,8.73,51.42,50.07,6.1,25.87,NA,NA,NA,1502.15,NA,48.49318658280922,23985.8496,16759.872,12333.523864320001,8391.6679104,40745.721600000004,20725.19177472,20020.529825280006,14.830000000000002,49.13529332434256,6.29
08335,2007,5.13,275120,133538,8.8,51.38,50.53,6.1,27.46,NA,NA,NA,1514.34,NA,48.53809246874091,24210.56,16782.32,12439.385728000001,8480.106296,40992.880000000005,20919.492024,20073.387976000005,14.900000000000002,48.967986577181215,7.09
08335,2008,4.53,276240,134090,9.05,51.3,50.51,6.17,27.99,NA,NA,NA,1574.46,NA,48.541123660585,24999.720000000005,17044.007999999998,12824.856360000003,8608.928440799998,42043.728,21433.7848008,20609.943199200003,15.22,49.02025624178712,5.37
08335,2009,5.32,277555,134788,9.21,50.76,50.64,6.23,26.74,NA,NA,NA,1559.44,NA,48.56262722703608,25562.815500000004,17291.6765,12975.6851478,8756.5049796,42854.492000000006,21732.1901274,21122.301872600005,15.440000000000001,49.28841968911917,5.11
08335,2010,5.27,278983,135628,9.42,50.41,50.38,6.19,27.31,NA,NA,NA,1627.67,5.58,48.615148593283465,26280.198600000003,17269.047700000003,13247.848114260001,8700.146231260002,43549.246300000006,21947.994345520005,21601.25195448,15.610000000000001,49.60189622037156,4.56
08335,2011,4.44,268263,129281,9.55,49.77,50.29,6.14,29.41,NA,NA,NA,1775.51,5.25,48.191886320513824,25619.1165,16471.3482,12750.634282050001,8283.441009780001,42090.4647,21034.075291830002,21056.389408169995,15.689999999999998,50.02650732950923,4.41
08335,2012,4.24,270568,130612,9.73,49.5,50.02,6.17,30.24,NA,NA,NA,1818.55,5.11,48.27326217438869,26326.2664,16694.045599999998,13031.501868,8350.361609119998,43020.312,21381.863477119998,21638.44852288,15.9,50.29821383647799,3.25
08335,2013,4.3,273407,132186,9.79,49.32,49.31,6.33,31.79,22.05,48.02,29.93,1834.86,4.99,48.34770141218038,26766.545299999998,17306.663099999998,13201.26014196,8533.91557461,44073.208399999996,21735.17571657,22338.032683429996,16.119999999999997,50.68392679900744,3.7
08335,2014,4.16,275785,133569,9.77,49.07,49.25,6.51,32.27,22.25,48.08,29.67,1872.8,4.95,48.43229327193285,26944.194499999998,17953.603499999997,13221.51624115,8842.149723749999,44897.797999999995,22063.6659649,22834.132035099996,16.279999999999998,50.8580221130221,4.57
08335,2015,3.98,280288,136421,9.92,48.7,48.19,6.72,32.29,22.52,48.1,29.38,1932.19,4.73,48.67172337024775,27804.5696,18835.3536,13540.825395200001,9076.756899839998,46639.9232,22617.58229504,24022.340904959998,16.64,51.505961538461534,4.13
08335,2016,3.76,282191,137462,9.93,48.75,47.93,6.65,33.41,22.9,48.45,28.65,2012.14,5.16,48.71239692265168,28021.5663,18765.7015,13660.51357125,8994.40072895,46787.2678,22654.9143002,24132.353499800003,16.580000000000002,51.5788902291918,4.02
08335,2017,3.44,284015,138473,9.9,48.69,47.41,6.72,34.12,23.37,48.73,27.9,2052.36,5.3,48.75552347587275,28117.485,19085.807999999997,13690.4034465,9048.581572799998,47203.293,22738.9850193,24464.3079807,16.619999999999997,51.82754512635379,6.36
08335,2018,3.14,285325,139046,9.81,48.77,47.42,6.68,35.03,23.95,49.09,26.96,2143.33,5.05,48.73249802856392,27990.382500000003,19059.71,13650.909545250002,9038.114481999999,47050.0925,22689.02402725,24361.068472749997,16.49,51.77687689508793,5.63
08335,2019,3.1,286305,139337,9.67,49.52,47.22,6.64,36.34,24.58,49.37,26.05,2135.13,4.7,48.66733029461588,27685.693499999998,19010.652000000002,13709.9554212,8976.8298744,46696.345499999996,22686.7852956,24009.560204399997,16.31,51.416358062538315,5.76
08335,2020,4.21,286876,139527,9.31,49.9,47.67,6.58,37.2,25.11,49.6,25.29,2142.5,5.06,48.63669320542673,26708.155600000002,18876.4408,13327.369644400002,8998.39932936,45584.5964,22325.76897376,23258.82742624,15.89,51.02343612334802,5.75
08335,2021,3.98,288097,139966,9.17,49.91,48.54,6.58,38.1,27.15,48.42,24.43,2186.9,4.69,48.58294255059928,26418.4949,18956.7826,13185.47080459,9201.622274039999,45375.2775,22387.09307863,22988.184421369995,15.75,50.66235555555555,5.27
08335,2022,3.5,289613,140699,8.89,50.48,49.35,6.5,40.39,29.16,47.31,23.53,2311.89,5.49,48.58172803016439,25746.5957,18824.845,12996.881509359999,9290.0610075,44571.44070000001,22286.94251686,22284.498183140007,15.39,49.99725795971411,6.84
08335,2023,3.71,291397,141924,8.8,49.96,49.27,6.58,NA,31.54,46.42,22.04,NA,5.47,48.704688105917356,25642.936,19173.922599999998,12811.210825600001,9446.99166502,44816.8586,22258.202490620002,22558.656109379997,15.379999999999999,50.335201560468136,8.82
08336,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1322.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
08336,2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1390.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
08336,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1402.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
08336,2003,5.74,221098,107854,7.59,49.78,50.34,5.14,25.27,NA,NA,NA,1441.16,NA,48.781083501433756,16781.3382,11364.437199999998,8353.750155959999,5720.85768648,28145.7754,14074.607842439998,14071.16755756,12.73,49.99388845247447,6.91
08336,2004,5.71,220689,107615,7.64,49.3,50.64,5.05,25.93,NA,NA,NA,1474.69,NA,48.76319164072518,16860.6396,11144.7945,8312.295322799999,5643.723934799999,28005.4341,13956.019257599997,14049.414842400001,12.689999999999998,50.16674546887313,8.19
08336,2005,6.66,221357,108005,7.73,49.09,51.15,5.18,25.61,NA,NA,NA,1494.77,NA,48.7922225183753,17110.8961,11466.292599999999,8399.738895490002,5865.008664899999,28577.1887,14264.74756039,14312.441139609999,12.91,50.08344694035631,5.55
08336,2006,6.03,221787,108276,7.76,49.07,51.36,5.33,26.87,NA,NA,NA,1531.26,NA,48.81981360494528,17210.6712,11821.2471,8445.27635784,6071.392510559999,29031.9183,14516.6688684,14515.249431600001,13.090000000000002,49.99755538579068,6.02
08336,2007,5.05,222528,108712,7.84,48.54,51.55,5.44,27.7,NA,NA,NA,1554.97,NA,48.8531780270348,17446.1952,12105.523200000001,8468.383150079999,6240.397209600001,29551.718399999998,14708.78035968,14842.938040319998,13.28,50.226987951807224,6.55
08336,2008,4.33,222596,108886,7.97,48.4,51.19,5.48,28.45,NA,NA,NA,1633.54,NA,48.916422577225106,17740.9012,12198.2608,8586.5961808,6244.28970352,29939.162,14830.88588432,15108.27611568,13.450000000000001,50.46325650557621,5.71
08336,2009,4.84,222401,108653,8.05,48.6,50.75,5.53,26.68,NA,NA,NA,1637.72,NA,48.85454651732681,17903.2805,12298.775300000001,8700.994323,6241.62846475,30202.055800000002,14942.62278775,15259.433012250001,13.58,50.52448453608248,6.24
08336,2010,4.55,222650,108741,8.14,48.83,50.42,5.51,28.15,NA,NA,NA,1723.15,5.82,48.839434089377946,18123.71,12268.015,8849.807593,6185.533162999999,30391.725,15035.340755999998,15356.384244,13.649999999999999,50.528175824175825,4.97
08336,2011,4.06,219481,106827,8,48.61,49.95,5.47,30.39,NA,NA,NA,1846.24,5.33,48.67255024352905,17558.48,12005.6107,8535.177128,5996.8025446500005,29564.0907,14531.979672649999,15032.111027350002,13.47,50.84584261321455,4.91
08336,2012,3.72,220606,107365,7.92,48.38,49.98,5.52,31.29,NA,NA,NA,1911.39,5,48.66821391983899,17471.995199999998,12177.4512,8452.95127776,6086.29010976,29649.446399999997,14539.24138752,15110.205012479997,13.44,50.962857142857146,4.64
08336,2013,3.7,221943,108113,7.84,47.8,50.02,5.66,31.71,23.6,47.47,28.93,1954.6,4.79,48.7120566992426,17400.3312,12561.973800000002,8317.3583136,6283.49929476,29962.305,14600.85760836,15361.44739164,13.5,51.26924444444444,3.12
08336,2014,3.46,223692,109115,7.82,47.57,49.45,5.83,32.76,23.81,47.51,28.68,2024.95,4.71,48.779124868122246,17492.7144,13041.2436,8321.28424008,6448.8949602,30533.958,14770.17920028,15763.77879972,13.649999999999999,51.627040293040295,6.79
08336,2015,3.3,226708,110935,7.88,47.42,49.42,6.02,32.69,24.08,47.5,28.42,2106.85,4.36,48.93298869029765,17864.590399999997,13647.8216,8471.388767679999,6744.75343472,31512.411999999997,15216.142202399998,16296.269797599998,13.899999999999999,51.71381294964029,4.6
08336,2016,3.28,227545,111361,7.73,47.09,49.55,6.02,32.13,24.49,47.8,27.7,2157.3,4.54,48.94020962886462,17589.2285,13698.208999999999,8282.767700650002,6787.4625595,31287.4375,15070.230260150001,16217.207239849999,13.750000000000002,51.832967272727274,5.04
08336,2017,3.19,228314,111904,7.63,46.9,49.32,5.98,33.02,25.01,48.04,26.95,2197.79,4.69,49.013201117758875,17420.3582,13653.177200000002,8170.147995799999,6733.746995040001,31073.5354,14903.894990839999,16169.640409160002,13.61,52.036693607641446,5.59
08336,2018,3.13,228639,111981,7.43,47.32,48.46,5.94,33.94,25.61,48.35,26.04,2221.8,4.58,48.97720861270387,16987.877699999997,13581.1566,8038.663727639999,6581.42848836,30569.0343,14620.092216,15948.942084,13.37,52.17352281226627,6.8
08336,2019,3.41,228736,112047,7.24,47.41,48.18,5.8,34.85,26.26,48.57,25.17,2256.85,4.49,48.985293088975936,16560.4864,13266.687999999998,7851.32660224,6391.890278399999,29827.1744,14243.21688064,15583.95751936,13.04,52.24751533742331,5.27
08336,2020,4.61,228842,112270,7.05,47.27,48.1,5.67,33.45,26.77,48.76,24.46,2300.07,5.04,49.06005016561645,16133.360999999999,12975.3414,7626.239744699999,6241.1392134,29108.7024,13867.378958099998,15241.3234419,12.719999999999999,52.36002358490567,4.7
08336,2021,4.66,229445,112631,6.86,47.32,47.71,5.61,35.03,28.92,47.51,23.58,2348.78,4.97,49.088452570332755,15739.927000000001,12871.864500000001,7448.133456400001,6141.1665529500015,28611.791500000003,13589.300009350001,15022.491490650002,12.470000000000002,52.50454691259022,4.98
08336,2022,4.18,235252,115147,6.74,46.9,47.62,5.56,36.04,31.01,46.34,22.65,2410.8,5.66,48.94623637631136,15855.9848,13080.011199999999,7436.4568712,6228.701333439999,28935.996,13665.15820464,15270.83779536,12.3,52.77453658536585,5.84
08336,2023,4.32,237212,116533,6.75,45.86,47.28,5.55,NA,33.23,45.42,21.35,NA,5.64,49.12609817378548,16011.810000000001,13165.266,7343.016066000001,6224.537764799999,29177.076,13567.5538308,15609.522169200001,12.3,53.499268292682935,6.8
08337,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1304.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
08337,2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1381.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
08337,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1375.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
08337,2003,5.48,167057,81856,8.06,48.77,50.18,5.09,20.66,NA,NA,NA,1401.62,NA,48.99884470569925,13464.7942,8503.2013,6566.7801313400005,4266.90641234,21967.9955,10833.68654368,11134.308956320001,13.15,50.68422813688214,8.02
